Facility ID,Facility Title,Location,Image URL,Link,Sport Name,Year,Month,Day,Time Slot,Price
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,6:00pm - 7:00pm,$70.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,6:00pm - 7:00pm,$75.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,6:00pm - 7:30pm,$63.33
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,6:00pm - 7:30pm,$66.67
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,6:30pm - 7:30pm,$70.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,6:30pm - 7:30pm,$75.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,8:30pm - 9:30pm,$70.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,8:30pm - 10:00pm,$63.33
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,8:30pm - 10:30pm,$70.00
51534C4120284219,QSLA (Ballmatics Academy),"950 Dupont St, Toronto, ON M6H 1Z2",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/888/gallery/cf4f07dc-c815-44f2-b927-31ac285c7a12.jpg,https://www.catchcorner.com/facility-page/888/home?sport=Basketball,Basketball Courts,2024,Jul,10,9:00pm - 10:00pm,$85.00
51534C4120284219,QSLA (Ballmatics Academy),"950 Dupont St, Toronto, ON M6H 1Z2",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/888/gallery/cf4f07dc-c815-44f2-b927-31ac285c7a12.jpg,https://www.catchcorner.com/facility-page/888/home?sport=Basketball,Basketball Courts,2024,Jul,10,9:00pm - 10:30pm,$85.00
51534C4120284219,QSLA (Ballmatics Academy),"950 Dupont St, Toronto, ON M6H 1Z2",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/888/gallery/cf4f07dc-c815-44f2-b927-31ac285c7a12.jpg,https://www.catchcorner.com/facility-page/888/home?sport=Basketball,Basketball Courts,2024,Jul,10,9:00pm - 11:00pm,$85.00
51534C4120284219,QSLA (Ballmatics Academy),"950 Dupont St, Toronto, ON M6H 1Z2",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/888/gallery/cf4f07dc-c815-44f2-b927-31ac285c7a12.jpg,https://www.catchcorner.com/facility-page/888/home?sport=Basketball,Basketball Courts,2024,Jul,10,9:30pm - 10:30pm,$85.00
51534C4120284219,QSLA (Ballmatics Academy),"950 Dupont St, Toronto, ON M6H 1Z2",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/888/gallery/cf4f07dc-c815-44f2-b927-31ac285c7a12.jpg,https://www.catchcorner.com/facility-page/888/home?sport=Basketball,Basketball Courts,2024,Jul,10,9:30pm - 11:00pm,$85.00
51534C4120284219,QSLA (Ballmatics Academy),"950 Dupont St, Toronto, ON M6H 1Z2",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/888/gallery/cf4f07dc-c815-44f2-b927-31ac285c7a12.jpg,https://www.catchcorner.com/facility-page/888/home?sport=Basketball,Basketball Courts,2024,Jul,10,9:30pm - 11:30pm,$85.00
